NAME,CORE MATCHES,% CORE FAMILIES,% NON-CORE,GENOME LENGTH,N50,NO. CONTIGS,NON-ATCG,% GC CONTENT
9870_8_46_Cam216622_2011,3283,100,27.2,4933162,153577,78,20,51.8
9870_8_45_Cam007642_2011,3284,100,27.2,4934380,185965,55,22,51.8
9870_8_51_Cam021566_2011,3282,99.9,27.2,4932856,153579,73,16,51.8
9870_8_47_Cam004004_2011,3284,100,27.2,4934261,161273,64,2,51.8
9870_8_49_Cam000113_2011,3284,100,27.2,4934571,157427,75,1,51.8
9870_8_50_Cam000309_2011,3284,100,27.1,4932712,161326,80,0,51.8
9870_8_48_Cam004103_2011,3284,100,27.3,4941045,149382,88,0,51.8
9870_8_52_Cam007445_2011,3283,100,27.1,4931885,157561,67,0,51.8
9870_8_53_Cam011215_2011,3284,100,27.1,4932615,185425,61,2,51.8
9870_8_54_Cam000374_2011,3289,100,27.2,4938703,204286,63,3,51.8
9870_8_55_Cam001522_2011,3284,100,27.1,4932245,171963,67,16,51.8
9870_8_57_Cam007792_2011,3284,100,27.1,4932257,155104,65,0,51.8
9870_8_59_Cam008616_2011,3284,100,27.1,4931832,185425,64,12,51.8
9870_8_56_Cam007660_2011,3284,100,27.1,4932645,171965,71,1,51.8
9870_8_58_Cam007930_2011,3284,100,23.9,4723258,204290,46,10,52.0
9870_8_60_Cam015726_2011,3284,100,27.1,4932951,204292,60,15,51.8
9870_8_61_Cam1325_2011,3285,100,24.9,4784034,172172,46,2,52.1
9870_8_65_Cam1457_2011,3284,100,27.1,4932727,186443,54,26,51.8
9870_8_63_Cam1307_2011,3284,100,27.2,4934442,185744,60,2,51.8
9870_8_64_Cam1305_2011,3284,100,27.2,4933591,186526,60,12,51.8
9870_8_62_Cam1311_2011,3284,100,27.1,4932473,206315,57,0,51.8
9870_8_68_Cam1612_2011,3284,100,27.1,4932507,161326,70,23,51.8
9870_8_66_Cam1461_2011,3284,100,27.1,4932544,161326,76,14,51.8
9870_8_67_Cam1534_2011,3290,100,27.2,4947198,204294,61,12,51.8
9870_8_69_Cam1683_2011,3283,100,27.2,4934151,153581,72,10,51.8
9870_8_70_Cam1739_2011,3284,100,27.1,4933517,204304,53,12,51.8
9870_8_73_Cam002043_2012,3283,100,27.2,4933642,153577,81,1,51.8
9870_8_72_Cam002759_2012,3284,100,27.1,4933154,204288,54,2,51.8
9870_8_71_Cam018938_2012,3282,99.9,27.2,4932970,155255,66,11,51.8
9870_8_74_Cam001846_2012,3284,100,27.1,4931861,157556,63,96,51.8
9870_8_75_Cam007197_2012,3285,100,27.1,4931953,204290,60,6,51.8
9870_8_78_Cam009077_2012,3283,100,27.1,4932681,185415,62,0,51.8
9870_8_76_Cam002175_2012,3283,100,27.2,4934373,155129,64,2,51.8
9870_8_80_Cam005183_2012,3283,100,27.2,4934174,155050,66,1,51.8
9870_8_79_Cam002473_2012,3283,100,27.2,4935248,162589,61,3,51.8
9870_8_77_Cam008606_2012,3284,100,27.2,4933571,153727,62,19,51.8
9870_8_81_Cam002529_2012,3283,100,27.1,4932777,185944,62,6,51.8
9870_8_83_Cam009618_2012,3289,100,27.3,4949383,204340,58,4,51.8
9870_8_86_Cam010060_2012,3289,100,27.2,4941721,153741,73,5,51.8
9870_8_85_Cam010059_2012,3284,100,27.2,4934308,153721,78,1,51.8
9870_8_82_Cam014301_2012,3282,99.9,27.2,4933005,155105,68,6,51.8
9870_8_84_Cam017452_2012,3283,100,27.2,4933468,161326,69,7,51.8
9870_8_87_Cam002669_2012,3283,100,24.0,4726192,159023,56,1,52.0
9870_8_88_Cam006045_2012,3283,100,27.2,4936432,153717,69,19,51.8
9870_8_89_Cam002666_2012,3283,100,27.2,4932962,161292,66,0,51.8
9870_8_91_Cam009913_2012,3283,100,27.2,4933469,155252,68,34,51.8
9870_8_93_Cam010317_2012,3283,100,27.1,4932292,161340,67,1,51.8
9870_8_94_Cam010406_2012,3283,100,27.1,4932573,153720,74,10,51.8
9953_5_2_IndoA140_2010,3284,100,24.1,4737800,156309,58,20,52.0
9953_5_5_IndoA271_2009,3284,100,24.1,4733424,185670,54,11,52.0
9953_5_3_IndoA268_2009,3284,100,24.1,4732774,206092,54,18,52.0
9953_5_6_IndoA272_2010,3284,100,24.0,4732177,217715,43,1,52.0
9953_5_7_IndoA273_2009,3284,100,24.1,4733194,162321,50,1,52.0
9953_5_8_IndoA274_2006,3284,100,23.7,4710018,184120,48,22,52.1
9953_5_9_IndoA275_2009,3281,99.9,24.2,4733232,149382,81,33,52.0
9953_5_10_IndoA276_2008,3284,100,24.1,4734273,171953,50,3,52.0
9953_5_11_IndoA277_2009,3284,100,24.1,4734788,184364,45,13,52.0
9953_5_15_IndoA282_2010,3282,99.9,24.0,4722346,206062,47,7,52.1
9953_5_14_IndoA281_2008,3284,100,24.5,4758644,206277,42,26,52.1
9953_5_16_IndoA283_2010,3284,100,24.1,4737819,204289,49,16,52.0
9953_5_12_IndoA278_2009,3284,100,24.1,4732938,185424,46,7,52.0
9953_5_17_IndoA284_2011,3284,100,23.7,4710210,172001,48,14,52.1
9953_5_19_IndoA286_2010,3283,100,25.2,4804146,204300,51,10,52.0
9953_5_18_IndoA285_2010,3284,100,24.1,4732757,153726,58,29,52.0
9953_5_20_IndoA287_2008,3282,99.9,24.0,4722776,190332,51,32,52.1
9953_5_22_IndoA340_2010,3261,99.3,24.5,4721237,159900,214,801,52.0
9953_5_23_IndoA341_2008,3284,100,21.8,4595642,185425,49,1,52.2
9953_5_26_IndoA344-1st_2010,3280,99.9,24.0,4724906,202778,49,2,52.0
9953_5_30_IndoA352_2010,3284,100,23.7,4708917,206310,44,20,52.1
9953_5_28_IndoA348_2012,3263,99.4,23.2,4647145,194699,165,254,52.0
9953_5_27_IndoA347_2007,3284,100,24.1,4737199,204297,52,10,52.0
9953_5_29_IndoA350_2010,3283,100,25.2,4805182,198446,59,69,52.0
9953_5_31_IndoA354_2011,3284,100,23.7,4710087,193056,53,38,52.1
9953_5_33_IndoA356_2010,3284,100,24.1,4737370,206430,45,13,52.0
9953_5_34_IndoA357_2009,3283,100,21.8,4595767,185814,46,3,52.2
9953_5_37_IndoA360_2009,3285,100,24.1,4734905,206104,45,15,52.0
9953_5_35_IndoA358_2009,3284,100,24.1,4732601,170510,50,0,52.0
9953_5_36_IndoA359_2010,3282,99.9,24.0,4723044,204308,47,5,52.1
9953_5_38_IndoA363_2009,3284,100,21.8,4594812,191421,52,34,52.2
9953_5_39_IndoA365_2007,3284,100,22.1,4614110,206485,44,24,52.1
9953_5_40_IndoA366_2009,3282,99.9,25.3,4805055,172459,59,33,52.0
9953_5_41_IndoA368_2009,3284,100,24.1,4737755,207111,50,0,52.0
9953_5_44_IndoA373_2008,3284,100,24.1,4737335,217766,53,1,52.0
9953_5_42_IndoA369_2008,3279,99.8,24.1,4725099,146332,52,17,52.0
9953_5_45_IndoA374_2008,3285,100,24.1,4733322,206308,44,1,52.0
9953_5_43_IndoA370_2010,3283,99.9,24.0,4723514,219090,47,5,52.1
9953_5_46_IndoA375_2005,3284,100,22.0,4608517,185801,52,19,52.1
9953_5_48_IndoA377_2010,3259,99.2,22.0,4573726,204302,42,2,52.1
9953_5_50_IndoA379_2010,3280,99.9,24.2,4734046,149652,77,1,52.0
9953_5_49_IndoA378_2008,3283,100,25.6,4831345,153738,68,32,51.9
9953_5_51_IndoA380_2006,3284,100,23.7,4709521,185425,47,28,52.1
9953_5_52_IndoA382_2009,3284,100,22.0,4608216,185163,52,20,52.1
9953_5_53_IndoA385_2012,3283,100,24.1,4734903,152637,68,4,52.0
9953_5_54_IndoA389_2006,3284,100,24.1,4737844,204339,48,20,52.0
9953_5_56_IndoA392_2010,3284,100,24.1,4734015,206314,44,13,52.0
9953_5_58_IndoA395_2009,3283,100,24.1,4733448,119713,80,25,52.0
9953_5_57_IndoA394_2007,3284,100,24.2,4738624,204340,49,27,52.0
9953_5_59_IndoA396_2009,3285,100,24.1,4733912,206316,40,2,52.0
9953_5_55_IndoA390_2007,3279,99.8,24.1,4725113,172037,55,3,52.0
9953_5_62_LaoKM1647_2010,3284,100,25.2,4802730,206289,40,1,52.1
9953_5_60_IndoA399_2009,3282,99.9,24.2,4737115,206086,75,4,52.1
9953_5_61_LaoKM1646_2010,3284,100,25.2,4803440,203743,41,0,52.1
9953_5_63_LaoKM1648_2010,3284,100,25.2,4803241,220008,39,1,52.1
9953_5_64_LaoLNT1197_2009,3284,100,23.8,4716635,204211,39,1,52.1
9953_5_66_LaoLNT13_2007,3284,100,24.2,4743218,206278,42,13,52.1
9953_5_65_LaoLNT12_2007,3284,100,24.2,4741721,206310,42,6,52.1
9953_5_67_LaoLNT1339_2010,3283,100,24.7,4769087,206304,41,31,52.1
9953_5_68_LaoLNT1360_2010,3285,100,25.0,4794285,206322,40,2,52.1
9953_5_71_LaoLNT1374_2010,3284,100,23.5,4698459,206310,45,38,52.1
9953_5_70_LaoLNT1367-3_2010,3284,100,23.8,4716805,204212,42,1,52.1
9953_5_69_LaoLNT1365_2010,3285,100,23.8,4717765,206307,41,14,52.1
9953_5_72_LaoLNT1377_2010,3284,100,23.8,4717092,206316,45,24,52.1
9953_5_73_LaoLNT1378_2010,3284,100,23.5,4698531,206310,47,20,52.1
9953_5_74_LaoLNT1426_2010,3284,100,24.2,4744134,206331,46,12,52.1
9953_5_78_LaoLNT1542_2010,3284,100,23.5,4699177,217696,43,2,52.1
9953_5_80_LaoLNT266_2008,3283,100,24.2,4741170,206272,42,1,52.1
9953_5_76_LaoLNT1480_2010,3284,100,23.5,4700938,204301,42,16,52.1
9953_5_75_LaoLNT1497_2010,3284,100,24.2,4741969,217673,41,39,52.1
9953_5_81_LaoLNT279_2008,3284,100,24.6,4768536,171951,46,1,52.1
9953_5_77_LaoLNT1516_2010,3284,100,23.5,4699107,204293,41,1,52.1
9953_5_83_LaoLNT366_2008,3283,100,25.2,4804100,206322,40,5,52.1
9953_5_86_LaoLNT609_2008,3284,100,24.3,4744042,171923,50,3,52.1
9953_5_82_LaoLNT330_2008,3284,100,25.0,4793537,173580,44,0,52.1
9953_5_87_LaoLNT659_2008,3284,100,24.6,4769910,204287,45,19,52.1
9953_5_85_LaoLNT565_2008,3284,100,24.3,4750130,204294,49,3,52.1
9953_5_84_LaoLNT375_2008,3284,100,25.2,4805696,204298,43,40,52.1
9953_5_88_LaoLNT662_2008,3285,100,23.9,4722959,206089,44,4,52.1
9953_5_90_LaoLNT670_2008,3283,99.9,23.6,4700253,206304,42,3,52.1
9953_5_89_LaoLNT666_2008,3284,100,24.2,4742820,171949,50,39,52.1
9953_5_93_LaoLNT722_2008,3284,100,24.2,4742761,206075,47,20,52.1
10060_5_4_Cam019648_2012,3283,100,27.2,4934520,185897,56,1,51.8
10060_5_3_Cam002432_2012,3283,100,27.2,4933302,161326,60,37,51.8
9953_5_91_LaoLNT705_2008,3283,100,24.1,4733123,205963,45,7,52.0
10060_5_2_Cam003680_2012,3283,100,27.1,4932178,153728,62,35,51.8
9953_5_92_LaoLNT72_2007,3284,100,24.9,4787727,206341,42,1,52.1
10060_5_9_IndoA143_2008,3284,100,24.0,4730257,172126,51,28,52.0
10060_5_5_Cam010389_2012,3283,100,27.2,4934451,155117,64,0,51.8
10060_5_14_IndoA154_2009,3264,99.4,22.2,4588110,206491,45,1,52.1
10060_5_13_IndoA153_2010,3284,100,24.2,4738636,206322,48,21,52.0
10060_5_16_IndoA156_2007,3284,100,23.7,4710963,206316,48,33,52.1
10060_5_11_IndoA149_2006,3284,100,24.1,4732892,186554,50,18,52.0
10060_5_15_IndoA155_2006,3284,100,24.1,4733016,185837,46,1,52.0
10060_5_18_IndoA160_2006,3284,100,24.0,4731472,182183,47,1,52.0
10060_5_23_IndoA178_2009,3248,98.9,23.8,4678477,173262,47,36,52.1
10060_5_21_IndoA173_2009,3264,99.4,22.3,4589023,206403,41,9,52.1
10060_5_17_IndoA158_2009,3246,98.8,23.8,4679829,185760,45,10,52.1
10060_5_12_IndoA150_2006,3284,100,23.7,4710251,193051,46,1,52.1
10060_5_22_IndoA174_2011,3284,100,24.1,4732582,185815,48,15,52.0
10060_5_24_IndoA180_2009,3280,99.8,21.9,4593825,172037,53,29,52.1
10060_5_26_IndoA235_2009,3284,100,23.7,4709412,204301,45,0,52.1
10060_5_29_IndoA238_2009,3282,99.9,24.1,4733045,155046,58,0,52.0
10060_5_30_IndoA239_2009,3282,99.9,24.0,4722519,175054,61,39,52.1
10060_5_27_IndoA236_2009,3284,100,24.1,4734762,206092,47,27,52.0
10060_5_31_IndoA240_2010,3284,100,24.1,4732455,206073,47,0,52.0
10060_5_33_IndoA243_2011,3284,100,24.1,4732429,217871,41,8,52.0
10060_5_34_IndoA244_2011,3284,100,23.7,4710402,185927,45,10,52.1
10060_5_28_IndoA237_2010,3284,100,24.5,4758360,206296,44,0,52.1
10060_5_35_IndoA245_2009,3284,100,24.1,4734809,229901,43,4,52.0
10060_5_36_IndoA246_2010,3284,100,24.1,4732737,206582,47,33,52.0
10060_5_38_IndoA248_2009,3284,100,23.7,4713393,204300,48,10,52.1
10060_5_37_IndoA247_2010,3284,100,24.2,4739834,206061,50,77,52.0
10060_5_40_IndoA250_2009,3283,99.9,24.2,4734949,185799,48,8,52.0
10060_5_39_IndoA249_2010,3282,99.9,24.0,4722592,206054,45,4,52.1
10060_5_41_IndoA252_2011,3284,100,24.1,4732852,204310,45,0,52.0
10060_5_42_IndoA253_2009,3282,99.9,25.2,4803273,184813,47,0,52.0
10060_5_46_IndoA257_2010,3284,100,23.7,4712047,185420,53,2,52.1
10060_5_44_IndoA255_2011,3283,100,24.1,4732663,149421,59,42,52.0
10060_5_47_IndoA258_2009,3285,100,24.1,4733200,206092,46,1,52.0
10060_5_45_IndoA256_2010,3284,100,24.5,4759091,206308,42,9,52.1
10060_5_51_IndoA263_2009,3284,100,24.1,4732779,162308,55,0,52.0
10060_5_49_IndoA261_2009,3283,100,25.2,4804232,204351,49,17,52.0
10060_5_48_IndoA259_2010,3284,100,24.1,4734176,204310,51,6,52.0
10060_5_53_IndoA265_2010,3285,100,24.2,4739981,206110,44,3,52.0
10060_5_50_IndoA262_2010,3282,99.9,25.2,4803972,184808,56,32,52.0
10060_5_54_IndoA266_2010,3284,100,24.1,4733377,171953,54,22,52.0
10060_5_57_Fij100949_2011,3284,100,23.9,4720175,207350,44,8,52.0
10060_5_58_Fij102196_2011,3284,100,23.9,4720991,185451,53,41,52.0
10060_5_61_Fij107123_2012,3284,100,23.6,4706739,204713,43,23,52.0
10060_5_59_Fij103643_2011,3283,100,23.9,4719698,207099,44,41,52.0
10060_5_60_Fij106774_2012,3284,100,23.8,4719593,204302,47,29,52.0
10060_5_55_IndoA267_2008,3283,100,25.6,4829964,149391,60,22,51.9
10060_5_62_Fij107364_2012,3284,100,23.9,4721647,172024,53,2,52.0
10060_5_65_Fij109520_2012,3284,100,23.8,4719111,206292,44,35,52.0
10060_5_66_Fij110829_2012,3284,100,23.9,4720561,185136,52,2,52.0
10060_5_63_Fij108891_2012,3281,99.9,24.0,4719305,145934,68,147,52.0
10060_5_67_FijB1271_2012,3284,100,23.9,4720310,206280,41,18,52.0
10060_5_64_Fij108910_2012,3284,100,23.8,4718511,153739,50,9,52.0
10060_5_68_FijB1305_2012,3267,99.5,24.1,4707189,131904,96,346,52.1
10060_5_71_FijB1472_2012,3284,100,23.9,4721089,172024,49,2,52.0
10060_5_70_FijB1357_2012,3283,100,23.9,4720891,157980,47,48,52.0
10060_5_72_FijB1501_2012,3284,100,23.8,4719311,185004,44,0,52.0
10060_5_75_FijB1542_2012,3284,100,23.9,4721756,149382,49,5,52.0
10060_5_76_FijB1563_2012,3284,100,23.9,4721688,172024,47,1,52.0
10060_5_73_FijB1502_2012,3284,100,23.9,4720946,171955,58,31,52.0
10060_5_78_FijB1616_2012,3284,100,23.9,4721493,162812,53,30,52.0
10060_5_77_FijB1596_2012,3284,100,23.9,4720975,173595,52,26,52.0
10060_5_79_FijB1628_2012,3282,99.9,23.9,4720267,162320,49,2,52.0
10060_5_81_FijB4381_2008,3284,100,23.9,4722505,171963,52,2,52.0
10060_5_82_FijB4387_2008,3283,100,23.9,4720391,146080,57,35,52.0
10060_5_80_FijB2667_2008,3284,100,23.9,4721529,204298,44,7,52.0
10060_5_84_FijP749_2008,3284,100,23.9,4721573,185469,42,8,52.0
10060_5_85_FijW478_2012,3284,100,23.8,4715756,173600,42,13,52.0
10060_5_87_Ban1102_2011,3283,100,23.9,4723220,155108,46,34,52.0
10060_5_86_FijW794_2012,3284,100,23.9,4719782,185268,45,10,52.0
10060_5_89_Ban1404_2011,3283,100,25.6,4829578,206080,45,1,52.0
10060_5_88_Ban1154_2011,3269,99.5,23.9,4704526,206289,39,27,52.0
10060_5_90_Ban1499_2011,3283,100,25.9,4850642,204290,47,0,52.0
10060_5_91_Ban1553_2011,3284,100,25.3,4813057,185650,43,1,52.0
10060_5_93_Ban1703_2008,3284,100,25.8,4845821,206315,43,26,52.0
10060_5_92_Ban1607_2011,3284,100,25.4,4815001,197743,47,2,52.0
10060_6_1_LaoLNT757_2009,3284,100,23.8,4717863,206295,42,32,52.1
10060_5_94_Ban1707_2012,3284,100,24.2,4739284,217853,46,28,52.0
10060_6_3_LaoLNT899_2009,3280,99.9,23.5,4696631,204293,44,12,52.1
10060_6_5_LaoST716_2008,3284,100,23.5,4698878,217869,38,3,52.1
10060_6_4_LaoLPB866_2008,3281,99.9,24.1,4723221,149422,58,23,52.0
10060_6_6_LaoSV108_2008,3284,100,24.2,4739012,185583,45,7,52.1
10060_6_8_LaoSV171_2009,3282,99.9,24.2,4737892,185284,52,2,52.1
10060_6_10_LaoSV200_2009,3284,100,23.5,4699513,206577,43,8,52.1
10060_6_7_LaoSV170_2009,3282,99.9,24.2,4737390,206316,44,12,52.1
10060_6_9_LaoSV179_2009,3283,100,24.2,4739500,204286,46,14,52.1
10060_6_11_LaoSV211_2009,3283,100,24.2,4737161,185558,48,6,52.1
10060_6_12_LaoSV357_2009,3284,100,23.8,4719746,217883,43,21,52.0
10060_6_13_LaoSV430_2009,3284,100,23.7,4708972,206279,43,13,52.1
10060_6_17_LaoSV552_2010,3283,100,23.9,4719398,206310,40,10,52.0
10060_6_14_LaoSV431_2009,3272,99.6,23.7,4699406,206166,42,49,52.1
10060_6_18_LaoSV610_2010,3278,99.8,23.9,4713894,182287,54,20,52.0
10060_6_16_LaoSV547_2010,3283,100,23.9,4720255,206316,43,2,52.0
10060_6_15_LaoSV500_2010,3284,100,23.8,4717922,153737,53,7,52.0
10060_6_19_LaoUI10006_2007,3284,100,24.6,4768539,184405,44,0,52.1
10060_6_20_LaoUI10788_2007,3284,100,23.7,4710332,217768,42,8,52.1
10060_6_24_LaoUI12162_2008,3272,99.6,23.7,4699422,206316,41,18,52.1
10060_6_21_LaoUI11483_2008,3284,100,24.2,4741708,206316,41,38,52.1
10060_6_23_LaoUI11955_2008,3284,100,25.2,4803096,203705,41,2,52.1
10060_6_22_LaoUI11562_2008,3284,100,24.0,4728003,206322,40,31,52.0
10060_6_26_LaoUI13599_2009,3271,99.6,23.7,4697561,217605,42,22,52.1
10060_6_25_LaoUI13529-2_2009,3285,100,24.2,4741941,206271,43,45,52.1
10060_6_27_LaoUI13797_2009,3273,99.6,23.7,4699673,206324,42,2,52.1
10060_6_31_LaoUI15075_2008,3269,99.5,27.2,4920948,153564,65,0,51.8
10060_6_28_LaoUI13823_2009,3281,99.9,24.0,4725961,185425,51,1,52.0
10060_6_30_LaoUI14598_2009,3284,100,23.7,4708406,204299,46,1,52.1
10060_6_29_LaoUI14191_3_2009,3284,100,24.2,4741171,204291,45,1,52.1
10060_6_32_LaoUI16161_2010,3284,100,24.2,4743772,204287,40,9,52.1
10060_6_33_LaoUI16704_2010,3282,99.9,23.9,4723864,161326,51,36,52.0
10060_6_37_LaoUI3446_2003,3283,100,24.2,4739695,180848,46,3,52.0
10060_6_35_LaoUI17614_2010,3272,99.6,23.7,4698665,206277,41,30,52.1
10060_6_34_LaoUI17187_2010,3283,100,24.1,4731961,204289,40,6,52.0
10060_6_36_LaoUI3398_2003,3281,99.9,24.0,4723300,168598,43,21,52.0
10060_6_38_LaoUI3452_2003,3282,99.9,27.1,4925793,204293,58,39,51.8
10060_6_39_LaoUI3492_2003,3280,99.9,27.2,4931927,178451,66,0,51.8
10060_6_42_LaoUI3608_2003,3283,100,23.5,4697510,206301,43,0,52.1
10060_6_40_LaoUI3564_2003,3283,100,23.9,4722489,180971,50,44,52.0
10060_6_43_LaoUI3744_2003,3284,100,24.2,4742086,177686,46,1,52.1
10060_6_44_LaoUI3753_2003,3273,99.6,23.7,4699073,206092,41,7,52.1
10060_6_45_LaoUI3816_2003,3284,100,24.2,4742274,206287,43,45,52.1
10060_6_46_LaoUI3862_2003,3284,100,24.2,4742765,206316,42,11,52.1
10060_6_47_LaoUI3915_2003,3282,99.9,27.2,4932294,204298,53,16,51.8
10060_6_49_LaoUI4389_2003,3282,99.9,27.2,4933951,204296,54,35,51.8
10060_6_48_LaoUI3930_2003,3284,100,24.2,4742764,206299,41,36,52.1
10060_6_50_LaoUI4639_2003,3280,99.9,24.0,4722440,206071,45,15,52.0
10060_6_53_LaoUI5026_2004,3284,100,23.5,4699597,204315,47,43,52.1
10060_6_52_LaoUI4940_2004,3282,99.9,24.1,4730350,217851,41,0,52.0
10060_6_54_LaoUI5106_2004,3280,99.9,27.2,4931520,185398,54,0,51.8
10060_6_55_LaoUI5154_2004,3280,99.9,27.2,4932163,206281,52,0,51.8
10060_6_57_LaoUI5312_2004,3272,99.6,23.7,4697775,171953,51,1,52.1
10060_6_56_LaoUI5275_2004,3272,99.6,23.7,4696876,171858,54,2,52.1
10060_6_58_LaoUI5446_2004,3284,100,24.2,4743838,206316,42,12,52.1
10060_6_60_LaoUI5669_2004,3282,99.9,24.1,4730410,204301,45,1,52.0
10060_6_59_LaoUI5557_2004,3284,100,24.2,4743699,217869,39,45,52.1
10060_6_62_LaoUX229_2009,3284,100,24.6,4769134,204295,43,13,52.1
10060_6_63_LaoUX305_2009,3284,100,24.6,4768942,217742,46,2,52.1
10060_6_61_LaoUI5685-2_2004,3284,100,24.0,4731762,171858,46,71,52.0
10060_6_64_LaoUX309_2009,3281,99.9,24.3,4743509,145845,70,48,52.1
10060_6_67_LaoXK1684_2010,3272,99.6,23.8,4699608,217605,42,2,52.1
10060_6_66_LaoXK1682_2010,3272,99.6,23.7,4699150,204294,43,16,52.1
10060_6_69_Tan60434_2006,3283,100,23.8,4708754,206316,44,3,52.1
10060_6_71_Tan129-0242-M_2008,3284,100,24.2,4744476,206291,48,23,52.1
10060_6_68_LaoXN211_2010,3284,100,24.2,4741903,204271,43,1,52.1
10060_6_72_Tan129-0289-M_2008,3284,100,25.0,4790637,187968,51,7,52.0
10060_6_74_Tan63714_2007,3284,100,24.1,4737683,221780,40,0,52.1
10060_6_73_Tan61025_2006,3280,99.8,23.6,4696788,206304,42,12,52.1
10060_6_76_Tan129-0177-M_2007,3284,100,23.9,4725968,207420,40,36,52.1
10060_6_75_Tan129-0327-M_2008,3284,100,24.9,4783980,217856,42,14,52.0
10060_6_78_Tan129-0339-M_2008,3284,100,25.6,4833876,206131,45,20,52.0
10060_6_80_Tan129-0257-M_2008,3284,100,24.9,4785099,217854,45,2,52.0
10060_6_79_Tan129-0303-M_2008,3284,100,24.9,4786949,207350,45,36,52.1
10060_6_81_Tan129-0230-K_2008,3283,100,25.0,4787658,206067,49,8,52.1
10060_6_77_Tan129-0268-M_2008,3284,100,25.0,4789368,204291,46,21,52.1
10060_6_82_Tan129-0254-M_2008,3284,100,24.9,4783769,206085,46,32,52.0
10060_6_84_Tan62717_2006,3280,99.9,23.6,4699162,206304,40,8,52.1
10060_6_85_IraqH062640481_2006,3253,99.1,26.0,4806947,204292,46,0,52.0
10060_6_83_Tan129-0238-M_2008,3284,100,24.9,4787205,161326,49,32,52.0
10060_6_88_IraqH104280445_2010,3283,100,25.9,4851267,185400,50,7,52.0
10060_6_86_IraqH094620494_2009,3283,100,25.9,4851956,217881,46,24,52.0
10060_6_89_IraqH075080543_2007,3283,100,25.9,4851516,185425,51,37,52.0
10060_6_91_IraqH084140247_2008,3283,100,25.9,4851751,204290,48,20,52.0
10060_6_87_IraqH083520583_2008,3283,100,25.9,4852018,217803,44,37,52.0
10060_6_93_IraqH084260341_2008,3283,100,25.9,4851453,185953,47,26,52.0
10060_6_90_IraqH094420550_2009,3283,100,26.0,4852550,185743,47,19,52.0
10060_6_92_IraqH094320403_2009,3283,100,25.9,4850125,206271,48,0,52.0
10071_3_1_Ban1738_2012,3284,100,25.3,4813993,172167,51,31,52.0
10071_3_5_BanTY019_2012,3284,100,24.1,4738040,218056,45,1,52.1
10071_3_7_BanTY032_2012,3283,100,24.2,4738209,204257,43,11,52.1
10071_3_6_BanTY029_2012,3283,100,24.2,4739252,206310,47,53,52.1
10071_3_2_Ban1877_2012,3281,99.9,24.0,4723321,161294,53,12,52.0
10071_3_3_Ban2181_2012,3283,100,25.9,4846186,163064,50,28,52.1
10071_3_8_BanTY053_2012,3283,100,25.9,4850271,161277,49,20,52.0
10071_3_9_BanTY063_2012,3282,99.9,24.3,4738018,206304,40,1,52.1
10071_3_12_BanTY108_2012,3283,100,24.2,4739558,181986,51,0,52.1
10071_3_10_BanTY068_2012,3269,99.5,24.4,4733053,108683,97,51,52.1
10071_3_14_BanTY132_2012,3283,100,25.9,4851515,149676,58,0,52.0
10071_3_11_BanTY107_2012,3283,100,25.9,4851265,161305,59,22,52.0
10071_3_15_BanTY138_2012,3283,100,24.2,4738713,182413,43,36,52.1
10071_3_13_BanTY121_2012,3284,100,25.8,4846458,185909,49,36,52.0
10071_3_16_BanTY524_2012,3283,100,24.2,4738369,193241,46,84,52.1
10071_3_21_BanTY647_2012,3283,100,24.1,4730828,206297,56,2,52.0
10071_3_20_BanTY589_2012,3284,100,23.9,4722783,172036,45,2,52.0
10071_3_22_Safr231697_2007,3285,100,23.5,4700571,207392,41,20,52.1
10071_3_19_BanTY585_2012,3282,99.9,26.0,4851591,204288,51,27,52.0
10071_3_17_BanTY529_2012,3284,100,24.4,4757036,204306,95,95,51.9
10071_3_23_Safr155749_2006,3285,100,23.3,4684005,204334,43,31,52.1
10071_3_25_Safr175806_2006,3284,100,23.6,4697007,217830,42,32,52.1
10071_3_26_Safr1647901_2005,3284,100,24.2,4744216,204291,45,19,52.1
10071_3_27_Safr1025041_2004,3284,100,23.5,4699020,217869,38,20,52.1
10071_3_28_Safr1025617_2004,3282,99.9,24.1,4732812,206304,43,22,52.0
10071_3_29_Safr1647624_2005,3283,99.9,23.5,4694530,217857,44,18,52.1
10071_3_31_Safr226195_2007,3285,100,23.5,4700115,206264,39,38,52.1
10071_3_30_Safr237091_2007,3281,99.9,23.6,4697849,204342,43,16,52.1
10071_3_33_Safr225555_2007,3284,100,23.5,4700483,204292,42,2,52.1
10071_3_32_Safr206926_2007,3283,100,23.5,4699854,206215,44,17,52.1
10071_3_34_Safr241451_2008,3275,99.7,23.4,4686885,206061,44,19,52.1
10071_3_35_Safr238675_2008,3285,100,24.0,4732606,206315,43,48,52.1
10071_3_37_Safr257401_2008,3285,100,23.5,4700510,217869,40,16,52.1
10071_3_36_Safr241454_2008,3284,100,23.5,4700025,206261,41,34,52.1
10071_3_40_Safr141461_2006,3283,100,23.5,4700249,185108,46,2,52.1
10071_3_44_Safr1026656_2004,3283,99.9,26.6,4889537,206058,50,42,51.9
10071_3_43_Safr1650362_2005,3283,99.9,23.5,4696147,200276,44,3,52.1
10071_3_47_Safr493790_2010,3284,100,24.3,4745084,206257,47,13,52.1
