NAME,Ampicillin,Broad-Spectrum Cephalosporins,Chloramphenicol,Ciprofloxacin,Sulfonamides,Trimethoprim,Co-Trimoxazole,Tetracycline,Azithromycin,Colistin,Meropenem
10607_2_9_Mal1006099_2010,1,0,1,0,1,1,1,0,0,0,0
10608_1_1_Cam003275_2008,1,0,1,1,1,1,1,0,0,0,0
10608_1_2_Cam025892_2008,0,0,0,1,0,0,0,0,0,0,0
10608_1_3_Cam007203_2008,1,0,1,1,1,1,1,1,0,0,0
10608_2_11_Cam015926_2010,0,0,1,1,1,1,1,1,0,0,0
10608_2_12_Cam018118_2010,1,0,1,1,1,1,1,1,0,0,0
10608_2_13_Cam018908_2010,1,0,1,1,1,1,1,1,0,0,0
10608_2_15_Cam005821_2010,1,0,1,1,1,1,1,1,0,0,0
10608_2_16_Cam020905_2010,1,0,1,1,1,1,1,1,0,0,0
10608_2_17_Cam024861_2010,1,0,1,1,1,1,1,1,0,0,0
10608_2_18_Cam000664_2011,1,0,1,1,1,1,1,1,0,0,0
10608_2_19_Cam024146_2011,1,0,1,1,1,1,1,1,0,0,0
10608_2_21_Cam010535_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_22_Cam010742_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_23_Cam009188_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_24_Cam018790_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_25_Cam002891_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_26_Cam020523_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_28_Cam000735_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_30_Cam011897_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_31_Cam011885_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_32_Cam011284_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_34_Cam003910_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_35_Cam004687_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_36_Cam016786_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_37_Cam001056_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_39_Cam010759_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_4_Cam007991_2008,1,0,1,1,1,1,1,1,0,0,0
10608_2_42_Cam000742_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_43_Cam010559_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_44_Cam002876_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_45_Cam012656_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_48_Cam019292_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_49_Cam005164_2012,1,0,1,1,1,1,1,0,0,0,0
10608_2_5_Cam016977_2008,1,0,1,1,1,1,1,1,0,0,0
10608_2_50_Cam012029_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_51_Cam011846_2012,0,0,0,1,0,0,0,0,0,0,0
10608_2_52_Cam012131_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_57_Cam006350_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_58_Cam213689_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_59_Cam215815_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_60_Cam005568_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_61_Cam004759_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_62_Cam014737_2012,0,0,0,0,0,0,0,0,0,0,0
10608_2_63_Cam015146_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_65_Cam019308_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_66_Cam020127_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_67_Cam008969_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_68_Cam022646_2012,1,0,1,1,1,1,1,1,0,0,0
10608_2_7_Cam012004_2008,1,0,1,1,1,1,1,1,0,0,0
10608_2_9_Cam012486_2010,1,0,1,1,1,1,1,1,0,0,0
10STY144_AL513382,0,0,0,1,0,0,0,0,0,0,0
110015TY,0,0,0,1,0,0,0,0,0,0,0
110024TY,0,0,0,1,0,0,0,0,0,0,0
1107-3567,1,1,0,0,0,1,0,1,0,0,0
11642_2_1_IndH09176224_2009,0,0,0,1,0,0,0,0,0,0,0
11642_2_10_IndH09354568_2009,0,0,0,1,0,0,0,0,0,0,0
11642_2_13_IndH10044399_2010,1,0,1,1,1,1,1,1,0,0,0
11642_2_15_UnkH10046338_2010,1,0,1,1,1,1,1,1,0,0,0
11642_2_16_IndH10048267_2010,1,0,1,1,1,1,1,1,0,0,0
11642_2_17_BanH10084431_2010,1,0,1,1,1,1,1,0,0,0,0
11642_2_18_Ban_IndH10090344_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_19_Ban_IndH10092333_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_2_BanH09188293_2009,1,0,1,1,1,1,1,0,0,0,0
11642_2_20_BanH10100338_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_21_IndH10106250_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_22_BanH10108318_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_23_BanH1011698_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_24_BanH10122493_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_25_BanH10134171_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_26_BanH10148201_2010,1,0,1,1,1,1,1,0,0,0,0
11642_2_27_BanH1015074_2010,1,0,1,1,1,1,1,0,0,0,0
11642_2_29_UnkH10182335_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_32_IndH10184197_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_33_PakH10202409_2010,1,0,1,1,1,1,1,0,0,0,0
11642_2_39_IndH10294193_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_4_BanH0920834_2009,0,0,0,1,0,0,0,0,0,0,0
11642_2_40_BanH10310204_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_42_IndH10334602_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_45_IndH10340496_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_49_UnkH10382491_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_51_UnkH10394694_2010,0,0,0,1,0,0,0,0,0,0,0
11642_2_53_BanH10432531_2010,1,0,1,1,1,1,1,0,0,0,0
11642_2_54_BanH10462591_2010,1,0,1,1,1,1,1,0,0,0,0
11642_2_56_PakH11044442_2011,1,0,1,1,1,1,1,1,0,0,0
11642_2_57_IndH11054345_2011,0,0,0,1,0,0,0,0,0,0,0
11642_2_58_PakH11096403_2011,0,0,1,1,1,1,1,0,0,0,0
11642_2_60_BanH11150244_2011,0,0,0,1,0,0,0,0,0,0,0
11642_2_63_BanH11194353_2011,1,0,1,1,1,1,1,0,0,0,0
11642_2_64_BanH11244554_2011,0,0,0,1,0,0,0,0,0,0,0
11642_2_65_BanH11254619_2011,1,0,1,1,1,1,1,0,0,0,0
11642_2_66_BanH11344588_2011,1,0,1,1,1,1,1,0,0,0,0
11642_2_67_IndH11354680_2011,0,0,0,1,0,0,0,0,0,0,0
11642_2_68_BanH11372597_2011,1,0,1,1,1,1,1,0,0,0,0
11642_2_69_UnkH11372598_2011,1,0,1,1,1,1,1,1,0,0,0
11642_2_7_UnkH09266336_2009,1,0,1,1,1,1,1,1,0,0,0
11642_2_70_IndH11374579_2011,1,0,1,1,1,1,1,0,0,0,0
11642_2_71_BanH11388492_2011,0,0,0,1,0,0,0,0,0,0,0
11642_2_72_IndH11420359_2011,0,0,0,1,0,0,0,0,0,0,0
11642_2_73_BanH11424491_2011,0,0,0,1,0,0,0,0,0,0,0
11642_2_75_BanH11436323_2011,0,0,0,1,0,0,0,0,0,0,0
11642_2_77_BanH12014687_2011,1,0,1,1,1,1,1,0,0,0,0
11642_2_79_BanH12054632_2012,1,0,0,1,1,0,0,0,0,0,0
11642_2_81_IndH121541053_2012,0,0,0,1,0,0,0,0,0,0,0
11642_2_82_BanH12164448_2012,1,0,1,1,1,1,1,0,0,0,0
11642_2_83_BanH12200559_2012,0,0,0,1,0,0,0,0,0,0,0
11642_2_84_BanH12276630_2012,1,0,1,1,1,0,0,0,0,0,0
11642_2_85_PakH12282824_2012,0,0,0,1,0,0,0,0,0,0,0
11642_2_86_PakH12382595_2012,0,0,0,1,0,0,0,0,0,0,0
11642_2_87_PakH12414817_2012,0,0,0,1,0,0,0,0,0,0,0
11800_1_14_UnkH05272442_2005,1,0,1,1,1,1,1,0,0,0,0
11800_1_15_UnkH05406403_2005,1,0,1,1,1,1,1,0,0,0,0
11800_1_18_UnkH06016481_2005,0,0,0,1,0,0,0,0,0,0,0
11800_1_24_UnkH06156550_2006,0,0,0,0,0,0,0,0,0,0,0
11800_1_32_PakH06384614_2006,0,0,0,1,0,0,0,0,0,0,0
11800_1_34_BanH06394364_2006,1,0,1,1,1,1,1,0,0,0,0
11800_1_37_BanH06414501_2006,0,0,0,0,0,0,0,0,0,0,0
11800_1_42_UnkH06434426_2006,0,0,0,0,0,0,0,0,0,0,0
11800_1_47_PakH07014193_2006,0,0,0,0,0,0,0,0,0,0,0
11800_1_48_IndH07044209_2007,0,0,0,1,0,0,0,0,0,0,0
11800_1_53_NepH07288307_2007,0,0,0,1,0,0,0,0,0,0,0
11800_1_54_IndH07288308_2007,0,0,0,1,0,0,0,0,0,0,0
11800_1_55_PakH07324312_2007,1,0,1,1,1,1,1,0,0,0,0
11800_1_56_PakH07336300_2007,0,0,0,0,0,0,0,0,0,0,0
11800_1_57_BanH07336301_2007,1,0,1,1,1,1,1,0,0,0,0
11800_1_58_BanH07364324_2007,1,0,1,1,1,1,1,0,0,0,0
11800_1_62_IndH07384494_2007,0,0,0,1,0,0,0,0,0,0,0
11800_1_63_IndH07394454_2007,0,0,0,1,0,0,0,0,0,0,0
11800_1_65_BanH07402281_2007,0,0,0,0,0,0,0,0,0,0,0
11800_1_66_GhaH07404418_2007,0,0,0,0,0,0,0,0,0,0,0
11800_1_7_UnkH05118260_2005,1,0,1,1,1,1,1,0,0,0,0
11800_1_70_IndH08038152_2008,0,0,0,1,0,0,0,0,0,0,0
11800_1_72_IndH08082282_2008,0,0,0,1,0,0,0,0,0,0,0
11800_1_77_BanH08294356_2008,1,0,1,1,1,1,1,0,0,0,0
11800_1_78_BanH08302395_2008,0,0,0,1,0,0,0,0,0,0,0
11800_1_79_BanH08302396_2008,1,0,1,1,1,1,1,0,0,0,0
11800_1_80_Kuw_IndH08328499_2008,0,0,0,1,0,0,0,0,0,0,0
11800_1_81_PakH08384665_2008,0,0,0,1,0,0,0,0,0,0,0
11800_1_82_Kuw_IndH08398180_2008,0,0,0,1,0,0,0,0,0,0,0
11800_1_85_IndH08428259_2008,0,0,0,1,0,0,0,0,0,0,0
11800_1_86_Ind_PakH08434321_2008,0,0,0,1,0,0,0,0,0,0,0
11800_1_87_NigH09044141_2009,1,0,1,0,1,1,1,1,0,0,0
11800_1_88_PakH0905277_2009,1,0,1,1,1,1,1,0,0,0,0
11800_1_89_PakH09132110_2009,0,0,0,0,0,0,0,0,0,0,0
11800_1_9_UnkH05196407_2005,1,0,1,1,1,1,1,1,0,0,0
11STY146_AL513382,0,0,0,1,0,0,0,0,0,0,0
12,1,0,1,0,1,1,1,0,0,0,0
120004TY,0,0,0,1,0,0,0,0,0,0,0
120012TY,0,0,0,1,0,0,0,0,0,0,0
120014TY,1,0,1,1,1,1,1,0,0,0,0
120037TY,0,0,0,1,0,0,0,0,0,0,0
120049TY,0,0,0,1,0,0,0,0,0,0,0
120050TY,0,0,0,1,0,0,0,0,0,0,0
12045_3_70_UnkH05196408_2005,1,0,1,1,1,1,1,1,0,0,0
12045_3_72_UnkH05212226_2005,0,0,0,1,0,0,0,0,0,0,0
12045_3_75_UnkH06136379_2006,1,0,1,1,1,1,1,1,0,0,0
12045_3_76_UnkH06136380_2006,1,0,1,1,1,1,1,1,0,0,0
12045_3_81_BanH06414500_2006,1,0,1,1,1,1,1,0,0,0,0
12045_3_82_IndH06448472_2006,0,0,0,1,0,0,0,0,0,0,0
12045_3_83_BanH07188291_2007,0,0,0,1,0,0,0,0,0,0,0
12045_3_88_BanH08248234_2008,0,0,0,1,0,0,0,0,0,0,0
12045_3_90_UnkH09176223_2009,0,0,0,1,0,0,0,0,0,0,0
12STY149_AL513382,0,0,0,1,0,0,0,0,0,0,0
12STY244_AL513382,0,0,0,1,0,0,0,0,0,0,0
130045TY,0,0,0,1,0,0,0,0,0,0,0
130047TY,0,0,0,1,0,0,0,0,0,0,0
130048TY,0,0,0,1,0,0,0,0,0,0,0
130052TY,0,0,0,1,0,0,0,0,0,0,0
130054TY,0,0,0,1,0,0,0,0,0,0,0
130062TY,0,0,0,1,0,0,0,0,0,0,0
130064TY,0,0,0,1,0,0,0,0,0,0,0
130068TY,0,0,0,1,0,0,0,0,0,0,0
130079TY,0,0,0,1,0,0,0,0,0,0,0
130088TY,0,0,0,1,0,0,0,0,0,0,0
130093TY,0,0,0,1,0,0,0,0,0,0,0
130107TY,0,0,0,1,0,0,0,0,0,0,0
13071_1_91_NigAbujaPO575,1,0,1,0,1,1,1,1,0,0,0
13071_1_93_NigAbujaPO601,0,0,0,0,0,0,0,0,0,0,0
13097_1_74_NigAbujaPO30,1,0,1,0,1,1,1,1,0,0,0
13097_1_77_NigAbujaPO107,0,0,0,0,1,0,0,1,0,0,0
13097_1_78_NigAbujaPO132,0,0,0,0,1,1,1,1,0,0,0
13097_1_79_NigAbujaPO187,1,0,1,1,1,1,1,1,0,0,0
13097_1_80_NigAbujaPO227,1,0,1,0,1,1,1,1,0,0,0
13097_1_81_NigAbujaPO260,0,0,0,0,0,0,0,0,0,0,0
13097_1_83_NigAbujaPO293,0,0,1,0,1,1,1,1,0,0,0
13097_1_84_NigAbujaPO351,1,0,1,0,1,1,1,1,0,0,0
13097_1_85_NigAbujaPO355,1,0,1,0,1,1,1,1,0,0,0
13103_1_11_NigAbujaPO1098,1,0,1,0,1,1,1,1,0,0,0
13103_1_12_NigAbujaPO1101,1,0,1,0,1,1,1,1,0,0,0
13103_1_13_NigAbujaPO1102,0,0,0,0,0,0,0,0,0,0,0
13103_1_2_NigAbujaPO771,1,0,1,0,1,1,1,1,0,0,0
13103_1_4_NigAbujaPO812,1,0,1,0,1,1,1,1,0,0,0
13103_1_6_NigAbujaPO919,1,0,1,0,1,1,1,1,0,0,0
13103_1_7_NigAbujaPO1057,1,0,1,0,1,1,1,1,0,0,0
13103_1_8_NigAbujaPO1060,1,0,1,0,1,1,1,1,0,0,0
13103_1_9_NigAbujaPO1063,1,0,1,0,1,1,1,1,0,0,0
13134_1_14_NigAbujaPO1110,0,0,0,0,0,0,0,0,0,0,0
13134_1_16_NigAbujaPO1131,0,0,0,0,0,0,0,0,0,0,0
13134_1_18_NigAbujaPO1210,1,0,1,0,1,1,1,1,0,0,0
13134_1_20_NigAbujaPO1232,0,0,0,0,0,0,0,0,0,0,0
13134_1_21_NigAbujaPO1242,1,0,1,0,1,1,1,1,0,0,0
13134_1_23_NigAbujaPO1255,0,0,1,0,1,1,1,0,0,0,0
13134_1_24_NigAbujaPO1256,0,0,0,0,0,0,0,0,0,0,0
13134_1_25_NigAbujaPO1265,1,0,1,0,1,1,1,1,0,0,0
13566_1_10_NigAbujaG2113,1,0,1,0,1,1,1,1,0,0,0
13566_1_11_NigAbujaBH348,0,0,0,0,0,0,0,0,0,0,0
13566_1_13_NigAbujaBH772,0,0,0,0,0,0,0,0,0,0,0
13566_1_14_NigAbujaBH1011,0,0,0,0,0,0,0,0,0,0,0
13566_1_17_NigAbujaG2117,1,0,1,0,1,1,1,1,0,0,0
13566_1_2_NigAbujaG2055,1,0,1,0,1,1,1,1,0,0,0
13566_1_21_NigAbujaBH1034,0,0,0,0,0,0,0,0,0,0,0
13566_1_25_NigAbujaBH355,1,0,1,0,1,1,1,1,0,0,0
13566_1_26_NigAbujaBH559,1,0,1,0,1,1,1,1,0,0,0
13566_1_28_NigAbujaBH1127,1,0,1,0,1,1,1,1,0,0,0
13566_1_3_NigAbujaBH303,1,0,1,0,1,1,1,1,0,0,0
13566_1_33_NigAbujaBH567,0,0,1,0,1,1,1,0,0,0,0
13566_1_35_NigAbujaBH1147,0,0,0,0,0,0,0,0,0,0,0
13566_1_39_NigAbujaBH405,1,0,1,0,1,1,1,1,0,0,0
13566_1_4_NigAbujaBH516,0,0,0,0,0,0,0,0,0,0,0
13566_1_40_NigAbujaBH577,0,0,1,0,1,1,1,0,0,0,0
13566_1_42_NigAbujaBH1157,1,0,1,0,1,1,1,1,0,0,0
13566_1_45_NigAbujaBH159,1,0,1,0,1,1,1,1,0,0,0
13566_1_46_NigAbujaBH424,1,0,1,0,1,1,1,1,0,0,0
13566_1_47_NigAbujaBH612,1,0,1,0,1,1,1,1,0,0,0
13566_1_49_NigAbujaBH1184,0,0,0,0,0,0,0,0,0,0,0
13566_1_52_NigAbujaBH213,0,0,0,0,0,0,0,0,0,0,0
13566_1_53_NigAbujaBH434,1,0,1,0,1,1,1,1,0,0,0
13566_1_54_NigAbujaBH616,1,0,1,0,1,1,1,1,0,0,0
13566_1_55_NigAbujaBH844,0,0,0,0,0,0,0,0,0,0,0
13566_1_56_NigAbujaBH1201,1,0,0,1,1,1,1,1,0,0,0
13566_1_59_NigAbujaBH229,1,0,0,0,1,1,1,1,0,0,0
13566_1_6_NigAbujaBH988,1,0,0,1,1,1,1,1,0,0,0
13566_1_60_NigAbujaBH452,1,0,1,0,1,1,1,1,0,0,0
13566_1_61_NigAbujaBH640,1,0,1,0,1,1,1,1,0,0,0
13566_1_66_NigAbujaBH242,0,0,0,0,0,0,0,0,0,0,0
13566_1_67_NigAbujaBH483,1,0,0,1,1,1,1,1,0,0,0
13566_1_69_NigAbujaBH882,0,0,0,0,0,0,0,0,0,0,0
13566_1_74_NigAbujaBH485,0,0,0,0,0,0,0,0,0,0,0
13566_1_76_NigAbujaBH924,0,0,0,0,0,0,0,0,0,0,0
13566_1_80_NigAbujaBH282,1,0,1,0,1,1,1,1,0,0,0
13566_1_81_NigAbujaBH505,1,0,1,0,1,1,1,1,0,0,0
13566_1_82_NigAbujaBH726,1,0,0,0,1,1,1,0,0,0,0
13566_1_83_NigAbujaBH966,0,0,0,0,0,0,0,0,0,0,0
13STY150_AL513382,0,0,0,1,0,0,0,0,0,0,0
13STY9_AL513382,0,0,0,1,0,0,0,0,0,0,0
140007TY,0,0,0,1,0,0,0,0,0,0,0
140009TY,0,0,0,1,0,0,0,0,0,0,0
140022TY,0,0,0,1,0,0,0,0,0,0,0
140040TY,0,0,0,1,0,0,0,0,0,0,0
140041TY,0,0,0,1,0,0,0,0,0,0,0
140042TY,0,0,0,1,0,0,0,0,0,0,0
140051TY,0,0,0,1,1,1,1,1,0,0,0
140058TY,0,0,0,1,0,0,0,0,0,0,0
14555_2_12_NigAbujaPO2309,1,0,1,0,1,1,1,1,0,0,0
14555_2_14_NigAbujaG198,0,0,0,0,0,0,0,0,0,0,0
14555_2_15_NigAbujaG710,0,0,0,0,0,0,0,0,0,0,0
14555_2_16_NigAbujaG1250,0,0,0,0,0,0,0,0,0,0,0
14555_2_17_NigAbujaPO1307,0,0,0,0,0,0,0,0,0,0,0
14555_2_18_NigAbujaPO1395,0,0,0,0,0,0,0,0,0,0,0
14555_2_2_NigAbujaPO1370,0,0,0,0,0,0,0,0,0,0,0
14555_2_20_NigAbujaPO2330,1,0,1,0,1,1,1,1,0,0,0
14555_2_21_NigKanoC1318,1,0,0,0,0,0,0,1,0,0,0
14555_2_24_NigAbujaG1259,0,0,0,0,0,0,0,0,0,0,0
14555_2_25_NigAbujaPO1317,0,0,0,0,0,0,0,0,0,0,0
14555_2_27_NigAbujaPO1712,1,0,1,0,1,1,1,1,0,0,0
14555_2_28_NigAbujaPO2434,0,0,0,0,0,0,0,0,0,0,0
14555_2_29_NigKanoC1331,0,0,0,0,0,0,0,0,0,0,0
14555_2_3_NigAbujaPO1594,1,0,1,0,1,1,1,1,0,0,0
14555_2_30_NigAbujaG254,1,0,1,0,1,1,1,1,0,0,0
14555_2_31_NigAbujaG737,1,0,1,0,1,1,1,1,0,0,0
14555_2_32_NigAbujaG1290,1,0,1,0,1,1,1,1,0,0,0
14555_2_35_NigAbujaPO1747,1,0,1,0,1,1,1,1,0,0,0
14555_2_36_NigAbujaPO2576,0,0,0,0,0,0,0,0,0,0,0
14555_2_37_NigKanoC1352,1,0,1,1,1,1,1,1,0,0,0
14555_2_39_NigAbujaG753,1,0,1,0,1,1,1,1,0,0,0
14555_2_41_NigAbujaPO1324,0,0,0,0,0,0,0,0,0,0,0
14555_2_43_NigAbujaPO1763,1,0,1,0,1,1,1,1,0,0,0
14555_2_44_NigAbujaPO2677,1,0,1,0,1,1,1,1,0,0,0
14555_2_45_NigKanoC1360,1,0,0,0,0,0,0,1,0,0,0
14555_2_47_NigAbujaG795,1,0,1,0,1,1,1,1,0,0,0
14555_2_48_NigAbujaG1320,0,0,1,0,1,1,1,0,0,0,0
14555_2_49_NigAbujaPO1333,1,0,1,1,1,1,1,1,0,0,0
14555_2_51_NigAbujaPO1770,1,0,1,0,1,1,1,1,0,0,0
14555_2_52_NigAbujaPO2732,1,0,0,0,1,1,1,1,0,0,0
14555_2_53_NigKanoC1386,0,0,0,0,0,0,0,0,0,0,0
14555_2_54_NigAbujaG382,1,0,1,0,1,1,1,1,0,0,0
14555_2_55_NigAbujaG863,1,0,1,0,1,1,1,0,0,0,0
14555_2_56_NigAbujaG1325,0,0,1,0,1,1,1,0,0,0,0
14555_2_58_NigAbujaPO1539,0,0,0,0,0,0,0,0,0,0,0
14555_2_60_NigAbujaPO2744,1,0,0,0,0,0,0,0,0,0,0
14555_2_61_NigKanoC1524,1,0,0,1,0,1,0,1,0,0,0
14555_2_62_NigAbujaG480,1,0,1,0,1,1,1,1,0,0,0
14555_2_63_NigAbujaG953,0,0,0,0,0,0,0,0,0,0,0
14555_2_64_NigAbujaG1357,0,0,1,0,1,1,1,0,0,0,0
14555_2_65_NigAbujaPO1335,0,0,0,0,0,0,0,0,0,0,0
14555_2_66_NigAbujaPO1551,0,0,0,0,0,0,0,0,0,0,0
14555_2_67_NigAbujaPO1821,1,0,1,0,1,1,1,1,0,0,0
14555_2_70_NigAbujaG584,1,0,1,0,1,1,1,1,0,0,0
14555_2_71_NigAbujaG957,1,0,1,0,1,1,1,1,0,0,0
14555_2_72_NigAbujaG1553,0,0,0,0,0,0,0,0,0,0,0
14555_2_73_NigAbujaPO1346,0,0,0,0,0,0,0,0,0,0,0
14555_2_75_NigAbujaPO1822,1,0,1,0,1,1,1,1,0,0,0
14555_2_78_NigAbujaG609,1,0,1,0,1,1,1,1,0,0,0
14555_2_79_NigAbujaG1028,1,0,1,0,1,1,1,1,0,0,0
14555_2_8_NigAbujaG1159,1,0,1,0,1,1,1,1,0,0,0
14555_2_81_NigAbujaPO1363,1,0,1,0,1,1,1,1,0,0,0
14555_2_83_NigAbujaPO1960,1,0,1,0,1,1,1,1,0,0,0
14555_2_87_NigAbujaG1099,0,0,1,0,1,1,1,0,0,0,0
14555_2_89_NigAbujaPO1369,0,0,0,0,0,0,0,0,0,0,0
14555_2_9_NigAbujaPO1281,1,0,1,0,1,1,1,1,0,0,0
14555_2_90_NigAbujaPO1591,1,0,1,0,1,1,1,1,0,0,0
14555_2_91_NigAbujaPO2031,0,0,0,0,0,0,0,0,0,0,0
14555_2_92_NigAbujaPO2760,1,0,0,0,1,1,1,1,0,0,0
14555_2_95_NigAbujaG1105,0,0,1,0,1,1,1,0,0,0,0
14STY156_AL513382,0,0,0,1,0,0,0,0,0,0,0
14STY78_AL513382,0,0,0,0,0,0,0,0,0,0,0
150014TY,0,0,0,1,0,0,0,0,0,0,0
150015TY,0,0,0,1,0,0,0,0,0,0,0
150024TY,0,0,0,1,0,0,0,0,0,0,0
150045TY,0,0,0,1,0,0,0,0,0,0,0
150056TY,0,0,0,1,0,0,0,0,0,0,0
150058TY,0,0,0,1,0,0,0,0,0,0,0
15STY132_AL513382,0,0,0,1,0,0,0,0,0,0,0
15STY158_AL513382,0,0,0,1,0,0,0,0,0,0,0
160005TY,0,0,0,1,0,0,0,0,0,0,0
160008TY,0,0,0,1,0,0,0,0,0,0,0
160010TY,0,0,0,1,0,0,0,0,0,0,0
160011TY,0,0,0,1,0,0,0,0,0,0,0
16STY135_AL513382,0,0,0,1,0,0,0,0,0,0,0
16STY140_AL513382,0,0,0,0,0,0,0,0,0,0,0
16STY159_AL513382,0,0,0,1,0,0,0,0,0,0,0
17STY147_AL513382,0,0,0,1,0,0,0,0,0,0,0
17STY148_AL513382,0,0,0,1,0,0,0,0,0,0,0
17STY160_AL513382,0,0,0,1,0,0,0,0,0,0,0
18STY157_AL513382,0,0,0,0,0,0,0,0,0,0,0
18STY163_AL513382,0,0,0,1,0,0,0,0,0,0,0
18STY210_AL513382,0,0,0,1,0,0,0,0,0,0,0
19STY164_AL513382,0,0,0,0,0,0,0,0,0,0,0
19STY174_AL513382,0,0,0,1,0,0,0,0,0,0,0
ERS1545410,0,0,0,0,0,0,0,0,0,0,0
ERS1545419,0,0,0,1,0,0,0,0,0,0,0
ERS1545420,0,0,0,0,0,0,0,0,0,0,0
ERS1545422,1,0,1,1,1,1,1,0,0,0,0
ERS1545423,1,0,1,1,1,1,1,0,0,0,0
ERS1545424,0,0,0,1,0,0,0,0,0,0,0
ERS1545425,0,0,0,0,0,0,0,0,0,0,0
ERS1545426,0,0,0,1,0,0,0,0,0,0,0
ERS1545427,0,0,0,1,0,0,0,0,0,0,0
ERS1545428,0,0,0,1,0,0,0,0,0,0,0
ERS1545411,0,0,0,1,0,0,0,0,0,0,0
ERS1545430,0,0,0,1,0,0,0,0,0,0,0
ERS1545431,0,0,0,1,0,0,0,0,0,0,0
ERS1545432,0,0,0,1,0,0,0,0,0,0,0
ERS1545433,0,0,0,1,0,0,0,0,0,0,0
ERS1545434,0,0,0,1,0,0,0,0,0,0,0
ERS1545435,0,0,0,1,0,0,0,0,0,0,0
ERS1545436,0,0,0,0,0,0,0,0,0,0,0
ERS1545437,0,0,0,0,0,0,0,0,0,0,0
ERS1545438,0,0,0,1,0,0,0,0,0,0,0
ERS1545412,0,0,0,0,0,0,0,0,0,0,0
ERS1545439,0,0,0,0,0,0,0,0,0,0,0
ERS1545440,0,0,0,1,0,0,0,0,0,0,0
ERS1545441,0,0,0,1,0,0,0,0,0,0,0
ERS1545442,0,0,0,1,0,0,0,0,0,0,0
ERS1545444,0,0,0,1,0,0,0,0,0,0,0
ERS1545445,0,0,0,1,0,0,0,0,0,0,0
ERS1545447,0,0,0,0,0,0,0,0,0,0,0
ERS1545448,0,0,0,1,0,0,0,0,0,0,0
ERS1545413,0,0,0,0,0,0,0,0,0,0,0
ERS1545450,0,0,0,1,0,0,0,0,0,0,0
ERS1545451,0,0,0,1,0,0,0,0,0,0,0
ERS1545452,0,0,0,1,0,0,0,0,0,0,0
ERS1545453,0,0,0,1,0,0,0,0,0,0,0
ERS1545454,0,0,0,0,0,0,0,0,0,0,0
ERS1545455,0,0,0,1,0,0,0,0,0,0,0
ERS1545456,0,0,0,1,0,0,0,0,0,0,0
ERS1545458,0,0,0,1,0,0,0,0,0,0,0
ERS1545414,0,0,0,1,0,0,0,0,0,0,0
ERS1545459,0,0,0,1,0,0,0,0,0,0,0
ERS1545460,0,0,0,1,0,0,0,0,0,0,0
ERS1545464,1,0,1,1,1,1,1,0,0,0,0
ERS1545465,0,0,0,1,0,0,0,0,0,0,0
ERS1545466,0,0,0,1,0,0,0,0,0,0,0
