NAME,REFERENCE,MLST ST (EnteroBase),MLST PROFILE (EnteroBase),GENOTYPHI GENOTYPE,GENOTYPHI SNPs CALLED,Inc Types
9475_6_55_Mal1032281_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_57_Mal1012752_2011,D50739,2,1_1_2_1_1_1_5,2.4.1,82,
9475_6_56_MalA53789_2009,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
9475_6_59_Mal1019833_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_58_Mal1020366_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_65_Mal1012727_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_62_Mal1028143_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_66_Mal1020059_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_63_Mal1032249_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_61_Mal1029975_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_67_Mal1019806_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_68_Mal1018617_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_69_Mal1029451_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_71_Mal1032168_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_73_Mal1014152_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_72_MalA55865_2009,UI4692,2244,1_1_2_616_1_1_5,2.2,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
9475_6_76_Mal1021788_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_77_Mal1028963_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_80_MalA32420_2004,UI4692,2,1_1_2_1_1_1_5,2.2,82,IncX1
9475_6_78_Mal1026460_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_81_MalA33112_2005,UI4692,2,1_1_2_1_1_1_5,2,82,IncX1
9475_6_79_Mal1031581_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
9475_6_92_MalA39483_2006,Ty2,2350,531_1_1_1_1_1_5,4.1,82,
9475_6_93_MalA40566_2006,D50739,2,1_1_2_1_1_1_5,2.4.1,82,
9475_6_85_MalA40201_2006,D50739,2,1_1_2_1_1_1_5,2.4.1,82,
9475_6_90_MalD28995_2005,D50739,2,1_1_2_1_1_1_5,2.4.1,82,
9475_6_94_MalD41342_2007,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9870_8_3_Cam003956_2008,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_1_Cam001909_2008,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_2_Cam002399_2008,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_4_Cam004254_2008,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_8_Cam006312_2008,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_7_Cam016955_2008,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_5_Cam216507_2008,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,p0111
9870_8_10_Cam006300_2008,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,p0111
9870_8_9_Cam008425_2008,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,p0111
9870_8_11_Cam000156_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_13_Cam002960_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_15_Cam006046_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
9870_8_14_Cam004002_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_12_Cam000892_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_16_Cam007146_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_17_Cam010587_2009,CT18,2,1_1_2_1_1_1_5,3.2.1,82,
9870_8_19_Cam011935_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
9870_8_18_Cam008924_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_21_Cam005196_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_22_Cam011361_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
9870_8_20_Cam012898_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_24_Cam011021_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_23_Cam005872_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A; IncHI1B(R27)
9870_8_26_Cam013365_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_25_Cam006551_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_28_Cam012990_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_27_Cam006866_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_30_Cam100510_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
9870_8_32_Cam008154_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_34_Cam002605_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_35_Cam009987_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_33_Cam007462_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_37_Cam002948_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
9870_8_36_Cam010162_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_38_Cam010972_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_41_Cam000112_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_40_Cam011712_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_43_Cam009945_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,83,IncHI1A--IncHI1B(R27)
9870_8_42_Cam000483_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_39_Cam011187_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A; IncHI1B(R27)
9870_8_44_Cam021515_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_46_Cam216622_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A
9870_8_45_Cam007642_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_51_Cam021566_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_47_Cam004004_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_49_Cam000113_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_50_Cam000309_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_48_Cam004103_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_52_Cam007445_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_53_Cam011215_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_54_Cam000374_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_55_Cam001522_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_57_Cam007792_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_59_Cam008616_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_56_Cam007660_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_58_Cam007930_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
9870_8_60_Cam015726_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_61_Cam1325_2011,CT18,2,1_1_2_1_1_1_5,3.2.1,82,
9870_8_65_Cam1457_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_63_Cam1307_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_64_Cam1305_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_62_Cam1311_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_68_Cam1612_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_66_Cam1461_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_67_Cam1534_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_69_Cam1683_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_70_Cam1739_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_73_Cam002043_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_72_Cam002759_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_71_Cam018938_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_74_Cam001846_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_75_Cam007197_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_78_Cam009077_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_76_Cam002175_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_80_Cam005183_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_79_Cam002473_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_77_Cam008606_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_81_Cam002529_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_83_Cam009618_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_86_Cam010060_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_85_Cam010059_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_82_Cam014301_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_84_Cam017452_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_87_Cam002669_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
9870_8_88_Cam006045_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_89_Cam002666_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_91_Cam009913_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_93_Cam010317_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9870_8_94_Cam010406_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9953_5_2_IndoA140_2010,ERL024120,2,1_1_2_1_1_1_5,2.1.8,82,
9953_5_5_IndoA271_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_3_IndoA268_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_6_IndoA272_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_7_IndoA273_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_8_IndoA274_2006,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,82,
9953_5_9_IndoA275_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_10_IndoA276_2008,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_11_IndoA277_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_15_IndoA282_2010,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
9953_5_14_IndoA281_2008,LNT1148,1,1_1_1_1_1_1_5,3,82,
9953_5_16_IndoA283_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_12_IndoA278_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_17_IndoA284_2011,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,82,
9953_5_19_IndoA286_2010,ERL024120,2,1_1_2_1_1_1_5,2.1.6,82,
9953_5_18_IndoA285_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_20_IndoA287_2008,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
9953_5_22_IndoA340_2010,ERL024120,2254,1_1_340_1_1_486_5,2.1.9,82,
9953_5_23_IndoA341_2008,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
9953_5_26_IndoA344-1st_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_30_IndoA352_2010,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,82,
9953_5_28_IndoA348_2012,ERL024120,2254,1_1_340_1_1_486_5,2.1.9,81,
9953_5_27_IndoA347_2007,ERL024120,2,1_1_2_1_1_1_5,2.1.8,82,
9953_5_29_IndoA350_2010,ERL024120,2,1_1_2_1_1_1_5,2.1.6,82,
9953_5_31_IndoA354_2011,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,82,
9953_5_33_IndoA356_2010,ERL024120,2254,1_1_340_1_1_486_5,2.1.9,82,
9953_5_34_IndoA357_2009,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
9953_5_37_IndoA360_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_35_IndoA358_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_36_IndoA359_2010,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
9953_5_38_IndoA363_2009,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
9953_5_39_IndoA365_2007,ERL024120,2254,1_1_340_1_1_486_5,2.1.9,82,
9953_5_40_IndoA366_2009,ERL024120,2,1_1_2_1_1_1_5,2.1.6,82,
9953_5_41_IndoA368_2009,ERL024120,2254,1_1_340_1_1_486_5,2.1.9,82,
9953_5_44_IndoA373_2008,ERL024120,2,1_1_2_1_1_1_5,2.1.8,82,
9953_5_42_IndoA369_2008,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_45_IndoA374_2008,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_43_IndoA370_2010,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
9953_5_46_IndoA375_2005,ERL024120,2254,1_1_340_1_1_486_5,2.1.9,82,
9953_5_48_IndoA377_2010,ERL024120,2254,1_1_340_1_1_486_5,2.1.9,81,
9953_5_50_IndoA379_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_49_IndoA378_2008,ERL024120,2,1_1_2_1_1_1_5,2.1.6,82,
9953_5_51_IndoA380_2006,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,82,
9953_5_52_IndoA382_2009,ERL024120,2254,1_1_340_1_1_486_5,2.1.9,82,
9953_5_53_IndoA385_2012,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_54_IndoA389_2006,ERL024120,2,1_1_2_1_1_1_5,2.1.8,82,
9953_5_56_IndoA392_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_58_IndoA395_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_57_IndoA394_2007,ERL024120,2254,1_1_340_1_1_486_5,2.1.9,82,
9953_5_59_IndoA396_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_55_IndoA390_2007,Ty2,1,1_1_1_1_1_1_5,4.1,82,
9953_5_62_LaoKM1647_2010,LNT1148,1,1_1_1_1_1_1_5,3.4,82,IncFIB(pHCM2)
9953_5_60_IndoA399_2009,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
9953_5_61_LaoKM1646_2010,LNT1148,1,1_1_1_1_1_1_5,3.4,82,IncFIB(pHCM2)
9953_5_63_LaoKM1648_2010,LNT1148,1,1_1_1_1_1_1_5,3.4,82,IncFIB(pHCM2)
9953_5_64_LaoLNT1197_2009,ST1921-06,2,1_1_2_1_1_1_5,2.3.4,82,
9953_5_66_LaoLNT13_2007,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_65_LaoLNT12_2007,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_67_LaoLNT1339_2010,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_68_LaoLNT1360_2010,D50739,2218,511_1_2_1_1_1_5,2.4,82,
9953_5_71_LaoLNT1374_2010,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_70_LaoLNT1367-3_2010,ST1921-06,2,1_1_2_1_1_1_5,2.3.4,82,
9953_5_69_LaoLNT1365_2010,ST1921-06,2,1_1_2_1_1_1_5,2.3.4,82,
9953_5_72_LaoLNT1377_2010,ST1921-06,2,1_1_2_1_1_1_5,2.3.4,82,
9953_5_73_LaoLNT1378_2010,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_74_LaoLNT1426_2010,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_78_LaoLNT1542_2010,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_80_LaoLNT266_2008,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_76_LaoLNT1480_2010,UI4692,2,1_1_2_1_1_1_5,"2.2.2,2.2.3",82,
9953_5_75_LaoLNT1497_2010,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_81_LaoLNT279_2008,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_77_LaoLNT1516_2010,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_83_LaoLNT366_2008,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_86_LaoLNT609_2008,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_82_LaoLNT330_2008,D50739,2218,511_1_2_1_1_1_5,2.4,82,
9953_5_87_LaoLNT659_2008,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_85_LaoLNT565_2008,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_84_LaoLNT375_2008,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_88_LaoLNT662_2008,ST1921-06,2,1_1_2_1_1_1_5,2.3.4,82,Col156
9953_5_90_LaoLNT670_2008,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_89_LaoLNT666_2008,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
9953_5_93_LaoLNT722_2008,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
10060_5_4_Cam019648_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
10060_5_3_Cam002432_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9953_5_91_LaoLNT705_2008,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_2_Cam003680_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
9953_5_92_LaoLNT72_2007,ST1921-06,2,1_1_2_1_1_1_5,2.3.4,82,
10060_5_9_IndoA143_2008,ERL024120,2,1_1_2_1_1_1_5,2.1.3,82,
10060_5_5_Cam010389_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncHI1A--IncHI1B(R27)
10060_5_14_IndoA154_2009,ERL024120,2254,1_1_340_1_1_486_5,2.1.9,82,
10060_5_13_IndoA153_2010,ERL024120,2,1_1_2_1_1_1_5,2.1.8,82,
10060_5_16_IndoA156_2007,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,82,
10060_5_11_IndoA149_2006,ERL024120,2,1_1_2_1_1_1_5,2.1.1,82,
10060_5_15_IndoA155_2006,ERL024120,2,1_1_2_1_1_1_5,2.1.1,82,
10060_5_18_IndoA160_2006,ERL024120,2,1_1_2_1_1_1_5,2.1.1,82,
10060_5_23_IndoA178_2009,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
10060_5_21_IndoA173_2009,ERL024120,2254,1_1_340_1_1_486_5,2.1.9,82,
10060_5_17_IndoA158_2009,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
10060_5_12_IndoA150_2006,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,82,
10060_5_22_IndoA174_2011,ERL024120,2,1_1_2_1_1_1_5,2.1.3,82,
10060_5_24_IndoA180_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_26_IndoA235_2009,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,82,
10060_5_29_IndoA238_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_30_IndoA239_2009,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
10060_5_27_IndoA236_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_31_IndoA240_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_33_IndoA243_2011,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_34_IndoA244_2011,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,82,
10060_5_28_IndoA237_2010,LNT1148,1,1_1_1_1_1_1_5,3,82,
10060_5_35_IndoA245_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_36_IndoA246_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_38_IndoA248_2009,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,82,
10060_5_37_IndoA247_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_40_IndoA250_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_39_IndoA249_2010,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
10060_5_41_IndoA252_2011,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_42_IndoA253_2009,ERL024120,2,1_1_2_1_1_1_5,2.1.6,82,
10060_5_46_IndoA257_2010,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,82,
10060_5_44_IndoA255_2011,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_47_IndoA258_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_45_IndoA256_2010,LNT1148,1,1_1_1_1_1_1_5,3,82,
10060_5_51_IndoA263_2009,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_49_IndoA261_2009,ERL024120,2,1_1_2_1_1_1_5,2.1.6,82,
10060_5_48_IndoA259_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_53_IndoA265_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_50_IndoA262_2010,ERL024120,2,1_1_2_1_1_1_5,2.1.6,82,
10060_5_54_IndoA266_2010,Ty2,1,1_1_1_1_1_1_5,4.1,82,
10060_5_57_Fij100949_2011,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_58_Fij102196_2011,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_61_Fij107123_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.1,82,
10060_5_59_Fij103643_2011,ERL072973,1,1_1_1_1_1_1_5,4.2.1,82,
10060_5_60_Fij106774_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_55_IndoA267_2008,ERL024120,2,1_1_2_1_1_1_5,2.1.6,82,
10060_5_62_Fij107364_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_65_Fij109520_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_66_Fij110829_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_63_Fij108891_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_67_FijB1271_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.1,82,
10060_5_64_Fij108910_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_68_FijB1305_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_71_FijB1472_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_70_FijB1357_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_72_FijB1501_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_75_FijB1542_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_76_FijB1563_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_73_FijB1502_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_78_FijB1616_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_77_FijB1596_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_79_FijB1628_2012,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_81_FijB4381_2008,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
10060_5_82_FijB4387_2008,ERL072973,1,1_1_1_1_1_1_5,4.2.2,82,
